-73.939226,45.415545,6.978
-73.939273,45.415528,7.012
-73.939319,45.415511,7.073
-73.939364,45.415494,7.106
-73.939408,45.415477,7.155
-73.939453,45.415459,7.213
-73.939499,45.415441,7.267
-73.939547,45.415423,7.259
-73.939594,45.415406,7.253
-73.93964,45.41539,7.279
-73.939683,45.415376,7.339
-73.939722,45.415366,7.421
-73.939759,45.415361,7.49
-73.939796,45.415362,7.543
-73.939825,45.415372,7.495
-73.939848,45.415387,7.668
-73.939861,45.415409,7.708
-73.939868,45.415431,7.709
-73.939869,45.415453,7.623
-73.939863,45.415475,7.502
-73.939846,45.415494,7.236
-73.939825,45.415509,7.069
-73.939799,45.415518,7.028
-73.939772,45.415523,7.026
-73.939745,45.415524,7.05
-73.939719,45.415523,7.06
-73.939692,45.415521,7.061
-73.939666,45.415518,7.097
-73.939639,45.415511,7.12
-73.939612,45.415501,7.102
-73.939582,45.415494,7.115
-73.939548,45.415489,7.111
-73.939512,45.415486,7.129
-73.939473,45.415486,7.13
-73.939435,45.415489,7.103
-73.939396,45.415495,7.08
-73.939359,45.415505,7.063
-73.939324,45.415519,7.039
-73.939291,45.415534,7.025
-73.939258,45.415553,6.975
-73.939227,45.415572,6.936
-73.939195,45.415593,6.916
-73.939164,45.415613,6.917
-73.939131,45.415634,6.937
-73.939096,45.415653,6.981
-73.939057,45.41567,6.987
-73.939014,45.415687,7.004
-73.93897,45.415704,6.98
-73.938925,45.41572,7.019
-73.93888,45.415736,7.042
-73.938836,45.415752,7.044
-73.938792,45.415769,7.045
-73.938745,45.415786,7.007
-73.938696,45.415804,6.992
-73.938648,45.415823,7.02
-73.938598,45.41584,7.054
-73.938548,45.415856,7.081
-73.938498,45.415873,7.119
-73.938449,45.41589,7.138
-73.9384,45.415907,7.155
-73.938352,45.415925,7.206
-73.938302,45.415943,7.219
-73.938252,45.41596,7.223
-73.9382,45.415977,7.21
-73.938147,45.415994,7.187
-73.938094,45.416011,7.211
-73.938041,45.416029,7.275
